sail,1,92.6,94.2,92.6,94.2,94.2,92.6,92.9,94.4,92.8,89.4,92.6,92.7,92.3,94.4,92.7,93.9,94.3,94.4,94.2,89.7,94.2,92.7,92.6,93.8,94.2,92.6,94.2,92.6,94.2,94.2,94.2,92.6,92.6,92.6,92.6,92.4,94.2,94.2,92.6,92.7,92.3,94.2,94.3,94.2,94.2,92.7,94.2,92.3,92.7,94.2,94.2,94.2,94.2,89.7,94.2,92.6,94.2,93.9,92.7,92.6,94.2,92.6,94.2,94.2,92.6,94.2,94.2,94.2,94.2,92.6,94.5,92.4,94.1,93.9,92.9,92.8,92.6,93.9,92.3,92.7,93.7,94.0,93.9,94.4,93.9,92.6,92.3,89.7,93.8,92.3,92.3,92.4,92.3,93.8,93.8,92.3,92.8,92.4,92.3,94.0,93.9
sail,2,68.4,70.6,68.5,69.5,69.5,67.8,68.6,69.7,68.6,66.3,68.5,68.5,68.3,69.7,68.5,69.3,69.5,69.7,69.5,66.5,69.5,68.5,68.5,69.3,69.5,68.5,69.5,68.5,69.5,69.5,69.5,68.5,68.5,68.4,68.5,68.3,69.5,69.5,68.4,68.5,68.3,69.5,71.9,69.5,69.5,68.5,69.5,68.3,68.5,73.6,69.5,69.5,69.5,66.5,69.5,68.5,69.5,69.3,68.5,68.5,69.5,68.5,70.6,69.5,68.6,69.5,69.5,69.5,69.5,68.5,69.7,68.3,69.5,69.3,68.6,68.6,68.5,69.3,68.3,67.8,69.1,69.3,69.3,69.7,69.3,68.5,68.2,66.5,69.3,68.3,68.2,68.3,68.3,69.3,69.3,68.2,68.5,68.3,68.2,70.4,69.3
sail,4,82.2,85.2,81.6,85.2,86.2,83.1,81.8,82.6,81.8,80.5,82.2,82.2,82.0,83.1,83.9,83.2,84.3,84.5,85.2,81.6,82.9,83.9,83.9,84.0,86.2,81.6,84.3,82.2,85.2,84.3,85.2,82.2,84.9,84.9,85.0,81.4,84.3,85.2,81.6,86.2,80.9,83.5,86.2,84.3,85.2,81.1,87.5,80.4,81.7,85.2,84.3,83.5,82.4,81.6,84.3,83.1,84.3,85.9,86.2,83.1,82.9,84.9,84.3,83.5,83.9,83.5,84.3,85.2,84.3,82.2,83.7,82.0,82.3,83.2,81.8,82.4,83.9,83.2,82.8,81.7,83.9,82.7,82.6,85.4,83.3,83.9,83.6,80.7,87.2,82.8,84.7,82.9,84.7,84.9,84.9,81.4,84.0,82.8,82.0,82.7,84.9
sail,8,87.1,89.0,87.6,89.5,89.5,87.1,87.8,88.8,87.0,85.2,88.1,89.4,86.9,89.7,88.6,88.7,87.7,89.2,89.5,85.4,90.8,86.8,88.1,87.9,89.0,88.1,89.0,88.1,89.5,89.0,88.6,86.8,87.1,88.1,87.6,86.6,89.5,89.0,86.8,88.7,86.9,89.5,90.1,89.5,89.5,87.1,87.9,86.3,88.1,88.6,89.0,89.0,89.5,83.9,89.5,87.1,88.6,89.2,87.1,87.6,89.5,88.1,87.7,90.1,87.6,89.0,89.0,89.5,90.1,86.3,89.7,86.9,88.6,88.2,86.7,87.8,87.1,89.8,87.3,88.1,89.2,88.0,88.7,89.2,88.8,88.1,86.5,84.5,89.2,86.5,88.4,87.4,86.9,89.2,89.2,87.8,86.6,88.4,87.8,88.3,87.9
sail,16,92.1,93.6,92.1,93.6,93.6,92.1,92.1,93.8,92.3,88.8,92.1,91.9,91.8,93.8,91.9,93.2,93.6,94.0,93.6,89.0,93.6,92.1,92.1,93.2,93.6,92.1,93.6,92.1,93.6,93.6,93.6,92.1,92.1,92.1,91.9,91.6,93.6,93.6,92.1,92.1,91.8,93.6,93.6,93.6,93.6,92.1,93.6,91.8,92.1,93.6,93.6,93.6,93.6,89.3,93.6,92.1,93.6,93.2,92.1,92.1,93.6,91.9,93.6,93.6,92.1,93.6,93.6,93.6,93.6,91.9,93.8,91.6,93.5,93.3,92.3,92.3,92.1,93.2,91.8,92.1,93.2,93.3,93.3,93.8,93.3,92.1,91.8,89.1,93.3,91.8,91.8,91.9,91.8,93.3,93.3,91.8,92.2,91.8,91.8,93.4,93.3
sail,32,94.0,95.7,94.0,95.8,95.8,94.0,94.0,95.7,94.2,90.8,94.2,94.1,94.1,95.8,94.1,95.6,95.7,95.8,95.7,90.9,95.7,94.1,94.1,95.7,95.7,94.1,95.8,94.0,95.9,95.8,95.9,94.1,94.1,94.1,94.1,94.0,95.8,95.8,94.1,94.0,94.0,95.8,95.9,95.7,95.8,94.1,95.9,93.9,94.2,95.7,95.8,95.8,95.8,90.9,95.8,94.2,95.8,95.7,94.0,94.1,95.7,94.0,95.8,95.7,94.1,95.8,95.8,95.7,95.8,94.1,95.8,94.0,95.6,95.7,94.2,94.1,94.0,95.7,94.0,94.1,95.6,95.7,95.7,95.8,95.7,94.1,93.9,90.9,95.6,94.0,94.0,93.9,93.9,95.7,95.5,93.8,94.0,94.0,94.0,95.7,95.7
sail,64,94.8,96.5,94.8,96.5,96.5,94.8,94.7,96.5,94.7,91.6,94.7,94.8,94.8,96.5,94.7,96.5,96.5,96.5,96.5,91.6,96.5,94.8,94.8,96.5,96.5,94.7,96.5,94.8,96.5,96.5,96.5,94.7,94.8,94.7,94.7,94.8,96.5,96.5,94.7,94.8,94.7,96.5,96.5,96.5,96.5,94.7,96.5,94.7,94.8,96.5,96.5,96.5,96.5,91.6,96.5,94.7,96.5,96.5,94.7,94.7,96.5,94.7,96.5,96.5,94.7,96.5,96.5,96.4,96.5,94.8,96.5,94.8,96.5,96.5,94.8,94.7,94.7,96.5,94.8,94.7,96.5,96.5,96.5,96.5,96.5,94.8,94.7,91.6,96.5,94.7,94.8,94.8,94.7,96.5,96.4,94.7,94.8,94.8,94.7,96.5,96.5
sail,128,94.9,96.6,94.9,96.7,96.7,94.9,94.9,96.6,94.9,91.7,94.9,94.9,94.9,96.6,94.9,96.6,96.7,96.6,96.7,91.7,96.7,94.9,94.9,96.6,96.7,94.9,96.7,94.9,96.6,96.6,96.6,94.9,94.9,94.9,94.9,94.9,96.6,96.6,94.9,94.9,94.9,96.7,96.7,96.6,96.6,94.9,96.7,94.9,94.9,96.6,96.7,96.6,96.6,91.7,96.7,94.9,96.6,96.6,94.9,94.9,96.6,94.9,96.6,96.6,94.9,96.6,96.6,96.6,96.6,94.9,96.6,94.9,96.6,96.6,94.9,94.9,94.9,96.6,94.9,94.9,96.6,96.6,96.6,96.6,96.6,94.9,94.9,91.7,96.6,94.9,94.9,94.9,94.9,96.6,96.6,94.9,94.9,94.9,94.9,96.6,96.6
sail,256,95.0,96.7,95.0,96.7,96.7,95.0,95.0,96.7,95.0,91.8,95.0,95.0,95.0,96.7,95.0,96.7,96.7,96.7,96.7,91.8,96.7,95.0,95.0,96.7,96.7,95.0,96.7,95.0,96.7,96.7,96.7,95.0,95.0,95.0,95.0,95.0,96.7,96.7,95.0,95.0,95.0,96.7,96.7,96.7,96.7,95.0,96.7,95.0,95.0,96.7,96.7,96.7,96.7,91.8,96.7,95.0,96.7,96.7,95.0,95.0,96.7,95.0,96.7,96.7,95.0,96.7,96.7,96.7,96.7,95.0,96.7,95.0,96.7,96.7,95.0,95.0,95.0,96.7,95.0,95.0,96.7,96.7,96.7,96.7,96.7,95.0,95.0,91.8,96.7,95.0,95.0,95.0,95.0,96.7,96.7,95.0,95.0,95.0,95.0,96.7,96.7
sail,512,95.1,96.9,95.1,96.9,96.9,95.1,95.1,96.9,95.0,91.7,95.1,95.1,95.1,96.9,95.1,96.9,96.9,96.9,96.9,91.7,96.9,95.1,95.1,96.9,96.9,95.1,96.9,95.1,96.9,96.9,96.9,95.1,95.1,95.1,95.1,95.1,96.9,96.9,95.1,95.1,95.1,96.9,96.9,96.9,96.9,95.1,96.9,95.1,95.1,96.9,96.9,96.9,96.9,91.7,96.9,95.0,96.9,96.9,95.1,95.1,96.9,95.1,96.9,96.9,95.1,96.9,96.9,96.9,96.9,95.1,96.9,95.1,96.9,96.9,95.1,95.1,95.1,96.9,95.0,95.1,96.9,96.9,96.9,96.9,96.9,95.1,95.0,91.7,96.9,95.1,95.0,95.1,95.1,96.9,96.8,95.0,95.1,95.1,95.1,96.9,96.9
art,1,148.6,148.6,148.6,148.6,148.6,148.6,148.5,148.5,148.6,148.6,148.5,148.5,148.6,148.6,148.5,148.5,148.6,148.6,148.2,148.6,148.6,148.6,148.6,148.6,148.5,148.2,148.5,148.6,148.6,148.2,148.5,148.6,148.5,148.6,148.5,148.4,148.5,148.3,148.5,148.5,148.6,148.6,148.6,148.3,148.6,148.5,148.5,148.5,148.5,148.5,148.5,148.2,148.5,148.6,148.5,148.6,148.5,148.6,148.6,148.5,148.5,148.6,148.6,148.6,148.6,148.6,148.6,148.6,148.6,148.6,148.6,148.6,148.7,148.5,148.6,148.6,148.6,148.5,148.5,148.5,148.6,148.6,148.5,149.0,148.2,148.2,148.6,148.6,148.4,148.5,148.6,148.5,148.6,148.9,148.1,148.3,148.2,148.4,148.5,148.3,148.5
art,2,105.8,106.0,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,106.9,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.6,105.8,105.8,105.8,105.8,105.8,105.8,105.6,105.8,105.8,105.8,105.6,105.8,105.8,105.8,106.9,105.8,105.8,105.7,105.7,105.8,105.8,105.8,105.8,105.8,106.7,105.8,105.8,105.8,108.2,105.8,105.8,108.1,105.5,106.9,105.8,105.8,105.8,106.9,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,105.8,106.9,105.8,105.8,105.8,105.9,105.8,106.9,105.8,106.9,105.8,105.8,105.8,105.8,105.8,105.8,107.2,105.7,105.6,105.8,106.9,105.8,105.8,105.8,106.9,106.9,106.0,105.5,106.7,106.7,105.8,105.7,105.6,105.8
art,4,131.1,129.8,131.1,131.1,131.1,131.1,131.1,128.8,131.1,131.1,131.1,131.1,128.8,129.8,129.8,131.1,129.8,129.8,130.8,131.1,128.8,131.1,129.8,131.1,131.1,128.5,128.8,129.8,131.1,130.8,131.1,129.8,128.7,129.8,131.1,129.8,131.0,129.6,131.1,128.7,129.8,128.8,128.8,130.9,131.1,131.1,131.1,131.1,131.1,131.1,131.1,128.5,129.8,131.1,131.1,131.1,131.1,131.1,129.8,131.1,131.1,128.8,131.1,129.8,131.1,131.0,131.1,129.8,131.1,129.8,131.1,131.1,131.1,131.1,131.1,131.1,131.1,131.0,129.8,131.1,131.1,131.1,129.8,131.5,129.5,129.6,129.8,131.1,129.7,131.1,131.0,131.1,129.8,131.4,130.8,128.6,130.8,129.7,131.0,130.8,131.1
art,8,137.8,137.8,137.8,139.2,138.4,139.1,139.2,139.1,138.4,139.2,139.1,139.1,139.2,139.2,139.1,139.1,139.2,138.4,137.5,139.2,138.4,138.4,138.4,139.1,139.1,138.8,139.1,139.1,139.2,138.9,139.2,139.1,139.1,139.2,137.4,139.1,138.4,138.9,139.1,138.4,139.2,138.4,139.1,138.9,139.2,139.1,139.2,138.4,139.1,137.8,138.4,138.2,138.4,139.1,139.1,138.4,138.4,139.1,138.5,138.4,139.1,138.4,139.1,139.2,139.1,138.4,139.2,139.1,138.4,139.1,139.1,138.4,137.9,139.1,139.1,138.4,138.4,139.1,139.1,137.8,139.1,138.4,139.1,138.8,138.8,138.9,137.8,139.1,139.1,139.1,138.4,139.1,138.4,139.5,138.8,138.9,138.9,139.1,139.0,137.1,139.1
art,16,146.9,146.9,146.9,146.5,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.5,146.9,146.9,146.9,146.6,146.9,146.5,146.9,146.9,146.9,146.5,146.6,146.9,146.9,146.9,146.6,146.9,146.9,146.9,146.9,146.9,146.9,146.8,146.7,146.9,146.9,146.9,146.9,146.9,146.6,146.5,146.5,146.9,146.9,146.9,146.9,146.9,146.6,146.8,146.5,146.5,146.9,146.9,146.9,146.9,147.4,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.9,146.2,146.9,146.8,146.9,146.9,146.9,146.9,146.9,146.9,146.5,146.8,146.8,146.9,146.8,146.8,147.3,145.9,146.7,146.8,146.9,146.5,146.9,146.9,146.5,146.9,147.2,146.5,146.7,146.2,146.8,146.8,146.6,146.5
art,32,149.4,149.4,149.4,149.4,149.4,149.4,149.4,149.4,149.4,149.4,149.6,149.4,149.4,149.5,149.4,149.4,149.5,149.6,149.2,149.4,149.7,149.4,149.4,149.4,149.4,149.1,149.4,149.4,149.4,149.2,149.4,149.5,149.4,149.4,149.4,149.4,149.4,149.3,149.4,149.4,149.4,149.4,149.5,149.2,149.4,149.4,149.7,149.4,149.4,149.4,149.4,149.2,149.4,149.4,149.4,149.4,149.4,149.4,149.6,150.0,149.5,149.4,149.4,149.4,149.4,149.4,149.4,149.4,149.4,149.4,149.4,149.4,149.4,149.4,149.7,149.4,149.4,149.4,149.4,149.4,149.4,149.4,149.4,149.8,149.1,149.2,149.4,149.5,149.4,149.4,149.4,149.4,149.4,149.8,149.2,149.3,149.2,149.4,149.3,149.3,149.4
art,64,152.6,152.6,152.6,152.6,152.6,152.7,152.7,152.6,152.6,152.7,152.7,152.6,152.6,152.6,152.7,152.6,152.8,152.7,152.6,152.7,152.6,152.6,152.7,152.6,152.6,152.7,152.7,152.7,152.7,152.5,152.6,152.9,152.7,152.7,152.6,152.6,152.6,152.5,152.6,152.6,152.6,152.7,152.7,152.5,152.7,152.6,152.6,152.6,152.7,152.7,152.7,152.6,152.6,152.7,152.6,152.7,152.7,152.6,152.6,152.8,152.6,152.7,152.6,152.6,152.7,152.6,152.7,152.7,152.7,152.7,152.6,152.6,152.7,152.8,152.7,152.6,152.6,152.7,152.7,152.6,152.6,152.6,152.7,152.9,152.6,152.5,152.6,152.8,152.7,152.7,152.7,152.8,152.6,152.8,152.5,152.6,152.6,152.7,152.5,152.6,152.7
art,128,153.6,153.6,153.6,153.6,153.7,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.8,153.6,153.6,153.6,153.6,153.6,153.6,153.8,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.8,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.7,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.8,153.7,153.6,153.6,153.8,153.6,153.6,153.6,153.6,153.6,153.6,153.6,153.7,153.7,153.8,153.6,153.8,153.6
art,256,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.9,153.8,153.8,153.8,153.8,153.8,153.8,153.9,153.8,153.7,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.9,153.8,153.8,153.8,153.8,153.7,153.8,153.8,153.7,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.9,153.9,153.7,153.7,153.9,153.8,153.8,153.8,153.8,153.8,153.8,153.8,153.9,154.0,153.9,153.8,153.9,153.8
art,512,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.4,154.3,154.5,154.3,154.3,154.3,154.3,154.3,154.3,154.5,154.4,154.3,154.3,154.3,154.3,154.3,154.3,154.4,154.3,154.3,154.3,154.3,154.3,154.3,154.4,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.5,154.3,154.3,154.3,154.3,154.5,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.3,154.4,154.3,154.4,154.5,154.3,154.3,154.5,154.3,154.3,154.3,154.4,154.3,154.3,154.3,154.4,154.4,154.5,154.3,154.5,154.3
dxr,1,22.9,22.8,22.9,22.8,22.8,22.9,23.0,22.8,22.9,22.6,22.5,22.8,22.6,22.6,22.6,22.9,22.5,22.9,22.6,22.9,22.8,22.9,22.8,22.9,22.9,22.8,22.9,22.7,22.8,22.8,22.8,22.8,22.9,22.8,22.8,22.9,22.9,22.5,22.9,22.8,22.9,22.9,22.9,22.5,22.9,22.8,22.9,22.6,22.9,22.8,22.8,22.8,22.8,22.9,22.9,22.9,22.8,22.5,22.8,22.9,22.6,22.7,22.5,22.9,22.9,22.6,23.0,22.7,22.9,22.9,23.0,22.9,22.9,22.9,22.9,22.6,22.8,22.5,22.7,22.6,22.8,22.6,22.6,22.5,22.6,22.8,22.4,22.7,22.6,22.6,22.9,22.6,22.7,22.9,22.7,23.0,22.6,22.6,22.5,22.6,22.6
dxr,2,21.6,22.0,20.4,21.6,21.2,21.6,22.0,22.5,22.0,21.8,21.8,20.7,21.8,21.3,21.8,22.5,22.8,22.0,22.8,21.3,21.0,21.6,21.2,22.5,23.1,21.6,22.5,22.0,22.0,22.0,21.6,20.9,21.6,22.1,21.2,21.2,21.6,22.8,22.0,21.2,22.0,21.2,21.6,22.3,22.0,21.3,21.6,21.8,22.0,22.0,21.6,22.5,22.0,22.0,21.6,22.5,22.5,21.8,22.0,21.2,21.8,22.5,21.8,22.5,23.1,22.1,21.6,21.8,21.3,22.0,22.0,22.5,21.6,21.6,21.6,22.3,21.3,21.1,21.3,22.5,21.2,22.2,21.0,20.7,21.8,22.0,22.3,22.8,22.3,21.3,21.6,20.6,21.8,21.6,21.0,21.2,21.3,22.3,21.8,21.3,21.6
dxr,4,26.5,25.0,25.6,25.6,25.6,25.4,25.9,25.6,25.3,25.0,24.8,25.6,24.9,25.6,25.9,25.4,26.5,25.0,25.6,26.2,25.6,25.6,25.4,26.2,25.6,25.6,25.4,25.2,25.6,25.9,25.9,25.9,25.6,25.6,26.5,26.1,25.4,25.1,25.6,25.6,25.6,25.6,25.0,25.6,25.4,25.9,25.6,25.9,25.9,26.2,26.4,26.5,25.3,25.0,26.4,25.9,25.6,24.8,26.1,25.6,25.8,25.6,25.8,25.6,26.1,25.4,26.2,25.0,25.9,26.4,25.4,25.9,25.6,25.9,25.9,25.3,25.4,25.4,25.3,25.6,25.4,25.0,24.7,25.8,25.3,26.1,25.1,25.0,25.2,25.6,25.6,25.7,25.3,25.9,24.8,25.4,25.8,25.5,25.8,25.6,26.2
dxr,8,26.0,25.9,25.9,25.9,26.2,26.2,26.4,25.9,26.2,25.5,25.7,25.9,25.4,25.7,26.1,25.9,25.9,26.0,25.5,26.0,26.0,26.2,26.3,26.2,26.2,26.2,26.3,26.1,25.9,26.2,26.2,25.8,26.2,25.7,26.0,25.9,25.9,25.7,26.4,25.9,26.2,26.4,26.0,25.6,25.8,26.2,26.0,25.9,26.0,25.9,25.9,25.9,26.2,26.3,26.4,26.0,26.5,25.7,26.2,25.9,26.0,26.1,25.6,26.2,26.0,26.4,26.5,25.7,25.8,26.3,26.0,26.2,26.2,25.9,26.5,25.7,26.1,26.1,25.9,26.2,26.0,26.0,25.6,26.0,25.5,26.0,25.5,25.5,25.9,25.4,26.2,25.8,25.7,26.2,25.3,25.9,25.5,25.4,25.7,25.6,26.0
